match_date,round,year,home_team,away_team,venue,match_winner,home_recent_5_win_rate,home_win_streak,home_recent_5_avg_score,home_days_rest,away_recent_5_win_rate,away_win_streak,away_recent_5_avg_score,away_days_rest,h2h_matches,h2h_current_home_wins,h2h_current_away_wins,h2h_draws,h2h_current_home_win_rate,home_pre_match_ladder_rank,home_pre_match_points,home_pre_match_percentage,away_pre_match_ladder_rank,away_pre_match_points,away_pre_match_percentage
1997-07-05,14,1997,Collingwood Magpies,Geelong Cats,Melbourne Cricket Ground,Away Win,0.0,0,65.6,7.0,0.4,1,94.4,7.0,24.0,12.0,12.0,0.0,50.0,10,24.0,113.65,2,32.0,115.94
1997-07-05,14,1997,Fremantle Dockers,Sydney Swans,WACA,Home Win,0.2,0,90.0,7.0,0.8,3,101.0,6.0,4.0,2.0,2.0,0.0,50.0,12,24.0,99.21,7,28.0,104.67
1997-07-05,14,1997,St Kilda Saints,North Melbourne Kangaroos,Waverley Park,Home Win,0.6,0,101.8,7.0,0.6,0,87.8,6.0,24.0,9.0,15.0,0.0,37.5,6,28.0,106.13,5,28.0,107.64
1997-07-05,14,1997,Carlton Blues,Western Bulldogs,Princes Park,Away Win,0.6,1,83.0,8.0,0.8,1,103.6,7.0,24.0,16.0,7.0,1.0,66.67,9,28.0,97.31,1,36.0,105.53
1997-07-06,14,1997,Brisbane Lions,Richmond Tigers,The Gabba,Home Win,0.8,2,100.8,8.0,0.2,0,76.4,8.0,0.0,0.0,0.0,0.0,,12,24.0,105.84,15,20.0,77.05
1997-07-06,14,1997,Essendon Bombers,Melbourne Demons,Melbourne Cricket Ground,Home Win,0.2,1,95.4,8.0,0.2,0,53.8,7.0,25.0,14.0,11.0,0.0,56.0,14,20.0,93.56,16,8.0,57.43
1997-07-06,14,1997,Hawthorn Hawks,Port Adelaide Power,Waverley Park,Home Win,0.8,4,105.2,7.0,0.8,2,75.0,8.0,0.0,0.0,0.0,0.0,,8,28.0,105.76,3,32.0,99.27
1997-07-11,15,1997,North Melbourne Kangaroos,Geelong Cats,Melbourne Cricket Ground,Away Win,0.6,0,89.4,6.0,0.6,2,90.8,6.0,27.0,17.0,10.0,0.0,62.96,9,28.0,102.44,1,36.0,115.62
1997-07-12,15,1997,Western Bulldogs,Brisbane Lions,Princes Park,Away Win,0.8,2,105.0,7.0,0.8,3,89.2,6.0,0.0,0.0,0.0,0.0,,1,40.0,108.02,7,28.0,107.08
1997-07-12,15,1997,Collingwood Magpies,Fremantle Dockers,Victoria Park,Home Win,0.0,0,65.2,7.0,0.4,1,82.0,7.0,3.0,3.0,0.0,0.0,100.0,13,24.0,112.09,11,28.0,100.51
1997-07-12,15,1997,Melbourne Demons,Carlton Blues,Melbourne Cricket Ground,Home Win,0.2,0,59.8,6.0,0.4,0,76.8,7.0,24.0,9.0,15.0,0.0,37.5,16,8.0,56.64,12,28.0,94.76
1997-07-12,15,1997,Adelaide Crows,St Kilda Saints,AAMI Stadium,Home Win,0.6,1,89.0,8.0,0.6,1,100.2,7.0,10.0,7.0,2.0,1.0,70.0,3,32.0,122.28,4,32.0,109.86
1997-07-13,15,1997,Richmond Tigers,Hawthorn Hawks,Melbourne Cricket Ground,Home Win,0.2,0,67.6,7.0,1.0,5,112.4,7.0,25.0,16.0,9.0,0.0,64.0,15,20.0,76.89,5,32.0,107.92
1997-07-13,15,1997,Sydney Swans,Essendon Bombers,Sydney Cricket Ground,Home Win,0.6,0,85.4,8.0,0.4,2,102.4,7.0,24.0,6.0,17.0,1.0,25.0,9,28.0,103.18,14,24.0,98.46
1997-07-13,15,1997,West Coast Eagles,Port Adelaide Power,Domain Stadium,Home Win,0.2,0,62.4,9.0,0.6,0,77.8,7.0,0.0,0.0,0.0,0.0,,8,28.0,104.97,6,32.0,96.73
1997-07-18,16,1997,Brisbane Lions,Adelaide Crows,The Gabba,Home Win,0.8,4,98.2,6.0,0.6,2,83.2,6.0,1.0,0.0,1.0,0.0,0.0,4,32.0,111.65,2,36.0,121.89
1997-07-19,16,1997,Essendon Bombers,Carlton Blues,Melbourne Cricket Ground,Away Win,0.4,0,95.2,6.0,0.4,0,85.8,7.0,30.0,12.0,17.0,1.0,40.0,14,24.0,98.47,13,28.0,93.86
1997-07-19,16,1997,Geelong Cats,Richmond Tigers,GMHBA Stadium,Home Win,0.6,3,89.8,8.0,0.4,1,83.2,6.0,26.0,15.0,11.0,0.0,57.69,1,40.0,115.26,15,24.0,82.91
1997-07-19,16,1997,Hawthorn Hawks,St Kilda Saints,Waverley Park,Away Win,0.8,0,104.6,6.0,0.6,0,97.6,7.0,26.0,12.0,14.0,0.0,46.15,8,32.0,101.59,5,32.0,108.61
1997-07-19,16,1997,Port Adelaide Power,Collingwood Magpies,AAMI Stadium,Home Win,0.4,0,72.6,6.0,0.2,1,86.2,7.0,1.0,0.0,1.0,0.0,0.0,9,32.0,95.56,10,28.0,119.4
1997-07-19,16,1997,Sydney Swans,West Coast Eagles,Sydney Cricket Ground,Home Win,0.8,1,83.4,6.0,0.4,1,67.8,6.0,16.0,13.0,3.0,0.0,81.25,7,32.0,103.06,6,32.0,106.15
1997-07-20,16,1997,Fremantle Dockers,Western Bulldogs,Domain Stadium,Home Win,0.4,0,79.6,8.0,0.6,0,92.4,8.0,4.0,3.0,1.0,0.0,75.0,13,28.0,92.93,2,40.0,102.74
1997-07-20,16,1997,Melbourne Demons,North Melbourne Kangaroos,Melbourne Cricket Ground,Away Win,0.2,1,65.2,8.0,0.4,0,87.2,9.0,26.0,13.0,13.0,0.0,50.0,16,12.0,60.49,11,28.0,101.5
1997-07-25,17,1997,Essendon Bombers,Port Adelaide Power,Melbourne Cricket Ground,Away Win,0.4,0,94.4,6.0,0.6,1,86.6,6.0,1.0,0.0,1.0,0.0,0.0,14,24.0,93.77,4,36.0,99.63
1997-07-26,17,1997,Carlton Blues,North Melbourne Kangaroos,Princes Park,Away Win,0.4,1,102.0,7.0,0.4,1,89.0,6.0,26.0,17.0,9.0,0.0,65.38,10,32.0,99.4,9,32.0,105.46
1997-07-26,17,1997,Hawthorn Hawks,Fremantle Dockers,Waverley Park,Away Win,0.6,0,92.2,7.0,0.6,1,83.2,6.0,3.0,1.0,2.0,0.0,33.33,11,32.0,96.26,12,32.0,93.8
1997-07-26,17,1997,Sydney Swans,Western Bulldogs,Sydney Cricket Ground,Home Win,0.8,2,90.6,7.0,0.4,0,91.4,6.0,24.0,18.0,5.0,1.0,75.0,4,36.0,105.7,2,40.0,102.17
1997-07-26,17,1997,Adelaide Crows,Richmond Tigers,AAMI Stadium,Home Win,0.4,0,81.2,8.0,0.2,0,83.4,7.0,10.0,5.0,5.0,0.0,50.0,3,36.0,117.63,15,24.0,82.1
1997-07-27,17,1997,Collingwood Magpies,Melbourne Demons,Melbourne Cricket Ground,Home Win,0.2,0,83.6,8.0,0.2,0,67.8,7.0,27.0,13.0,14.0,0.0,48.15,13,28.0,114.0,16,12.0,59.86
1997-07-27,17,1997,St Kilda Saints,Brisbane Lions,Waverley Park,Home Win,0.6,1,108.0,8.0,1.0,5,109.2,9.0,1.0,0.0,1.0,0.0,0.0,4,36.0,113.67,5,36.0,113.16
1997-07-27,17,1997,West Coast Eagles,Geelong Cats,Domain Stadium,Home Win,0.4,0,68.2,8.0,0.8,4,96.8,8.0,22.0,9.0,13.0,0.0,40.91,9,32.0,102.9,1,44.0,116.82
1997-08-01,18,1997,North Melbourne Kangaroos,Essendon Bombers,Melbourne Cricket Ground,Home Win,0.4,2,87.2,6.0,0.4,0,96.8,7.0,24.0,5.0,19.0,0.0,20.83,6,36.0,107.86,14,24.0,91.32
1997-08-02,18,1997,Western Bulldogs,Richmond Tigers,"Princes Park
",Away Win,0.4,0,85.4,7.0,0.2,0,71.0,7.0,23.0,6.0,17.0,0.0,26.09,4,40.0,96.16,15,24.0,76.4
1997-08-02,18,1997,Brisbane Lions,Hawthorn Hawks,The Gabba,Home Win,0.8,0,91.0,6.0,0.4,0,87.0,7.0,1.0,1.0,0.0,0.0,100.0,7,36.0,109.07,11,32.0,95.86
1997-08-02,18,1997,Geelong Cats,Port Adelaide Power,GMHBA Stadium,Home Win,0.8,0,96.8,6.0,0.6,2,92.2,8.0,1.0,1.0,0.0,0.0,100.0,1,44.0,111.98,3,40.0,103.13
1997-08-02,18,1997,Melbourne Demons,Sydney Swans,Melbourne Cricket Ground,Away Win,0.2,0,74.2,6.0,0.8,3,87.6,7.0,26.0,15.0,10.0,1.0,57.69,16,12.0,59.96,2,40.0,112.58
1997-08-03,18,1997,Collingwood Magpies,St Kilda Saints,Melbourne Cricket Ground,Away Win,0.4,1,99.4,7.0,0.6,2,103.2,7.0,27.0,16.0,10.0,1.0,59.26,11,32.0,116.77,3,40.0,116.47
1997-08-03,18,1997,Fremantle Dockers,West Coast Eagles,Domain Stadium,Away Win,0.6,2,66.0,8.0,0.4,1,79.8,7.0,5.0,3.0,2.0,0.0,60.0,10,36.0,94.67,9,36.0,106.02
1997-08-03,18,1997,Adelaide Crows,Carlton Blues,AAMI Stadium,Home Win,0.6,1,101.6,8.0,0.4,0,96.6,8.0,10.0,8.0,2.0,0.0,80.0,2,40.0,126.94,12,32.0,97.06
1997-08-08,19,1997,North Melbourne Kangaroos,Brisbane Lions,Melbourne Cricket Ground,Home Win,0.6,3,92.8,7.0,0.8,1,101.6,6.0,1.0,0.0,1.0,0.0,0.0,6,40.0,108.78,4,40.0,113.2
1997-08-09,19,1997,Western Bulldogs,Melbourne Demons,Princes Park,Home Win,0.2,0,85.2,7.0,0.2,0,73.8,7.0,26.0,12.0,14.0,0.0,46.15,9,40.0,95.57,16,12.0,57.58
1997-08-09,19,1997,Collingwood Magpies,Carlton Blues,Melbourne Cricket Ground,Away Win,0.4,0,102.6,6.0,0.2,0,96.6,6.0,30.0,20.0,10.0,0.0,66.67,11,32.0,114.19,12,32.0,94.9
1997-08-09,19,1997,Hawthorn Hawks,West Coast Eagles,Waverley Park,Away Win,0.2,0,77.6,7.0,0.6,2,80.4,6.0,18.0,10.0,8.0,0.0,55.56,13,32.0,92.17,7,40.0,108.05
1997-08-09,19,1997,Fremantle Dockers,Richmond Tigers,WACA,Home Win,0.6,0,65.0,6.0,0.4,1,87.2,7.0,4.0,3.0,1.0,0.0,75.0,10,36.0,92.84,14,28.0,78.41
1997-08-10,19,1997,Essendon Bombers,Geelong Cats,Melbourne Cricket Ground,Home Win,0.2,0,84.2,9.0,0.8,1,106.6,8.0,26.0,15.0,10.0,1.0,57.69,15,24.0,90.67,1,48.0,117.08
1997-08-10,19,1997,Port Adelaide Power,Adelaide Crows,AAMI Stadium,Away Win,0.4,0,93.2,8.0,0.8,2,116.2,7.0,1.0,1.0,0.0,0.0,100.0,8,40.0,97.49,2,44.0,128.15
1997-08-10,19,1997,Sydney Swans,St Kilda Saints,Sydney Cricket Ground,Away Win,0.8,4,108.4,8.0,0.8,3,108.6,7.0,25.0,12.0,13.0,0.0,48.0,3,44.0,120.28,4,44.0,116.93
1997-08-15,20,1997,West Coast Eagles,Melbourne Demons,"WACA
",Home Win,0.8,3,91.6,6.0,0.2,0,75.2,6.0,21.0,6.0,15.0,0.0,28.57,5,44.0,109.07,16,12.0,57.83
1997-08-16,20,1997,Brisbane Lions,Port Adelaide Power,The Gabba,Draw,0.6,0,99.8,8.0,0.4,0,86.4,6.0,1.0,1.0,0.0,0.0,100.0,6,40.0,108.83,8,40.0,97.17
1997-08-16,20,1997,Collingwood Magpies,Essendon Bombers,Melbourne Cricket Ground,Home Win,0.4,0,106.4,7.0,0.2,1,74.8,6.0,30.0,15.0,14.0,1.0,50.0,12,32.0,112.33,14,28.0,91.27
1997-08-16,20,1997,Geelong Cats,Carlton Blues,GMHBA Stadium,Home Win,0.6,0,104.2,6.0,0.4,1,103.2,7.0,26.0,10.0,16.0,0.0,38.46,2,48.0,115.96,11,36.0,96.04
1997-08-16,20,1997,St Kilda Saints,Fremantle Dockers,Waverley Park,Home Win,0.8,4,107.6,6.0,0.6,1,72.4,7.0,3.0,2.0,1.0,0.0,66.67,1,48.0,116.28,9,40.0,95.7
1997-08-17,20,1997,Richmond Tigers,North Melbourne Kangaroos,Melbourne Cricket Ground,Home Win,0.4,0,85.6,8.0,0.8,4,100.2,9.0,27.0,13.0,14.0,0.0,48.15,15,28.0,77.18,5,44.0,112.08
1997-08-17,20,1997,Sydney Swans,Hawthorn Hawks,Sydney Cricket Ground,Home Win,0.8,0,125.6,7.0,0.0,0,66.0,8.0,26.0,9.0,17.0,0.0,34.62,4,44.0,118.02,13,32.0,91.39
1997-08-17,20,1997,Adelaide Crows,Western Bulldogs,AAMI Stadium,Away Win,0.8,3,108.0,7.0,0.2,1,83.6,8.0,10.0,7.0,3.0,0.0,70.0,1,48.0,127.54,7,44.0,97.78
1997-08-22,21,1997,Melbourne Demons,St Kilda Saints,Melbourne Cricket Ground,Away Win,0.0,0,63.2,7.0,1.0,5,109.8,6.0,23.0,11.0,12.0,0.0,47.83,16,12.0,57.96,1,52.0,116.42
1997-08-23,21,1997,Western Bulldogs,West Coast Eagles,Western Oval,Home Win,0.4,2,89.6,6.0,0.8,4,94.0,8.0,17.0,7.0,10.0,0.0,41.18,6,48.0,100.1,5,48.0,111.1
1997-08-23,21,1997,Brisbane Lions,Essendon Bombers,The Gabba,Away Win,0.4,0,91.0,7.0,0.2,0,75.4,7.0,1.0,1.0,0.0,0.0,100.0,8,42.0,108.36,14,28.0,91.17
1997-08-23,21,1997,Carlton Blues,Sydney Swans,Princes Park,Home Win,0.4,0,96.6,7.0,0.8,1,136.8,6.0,26.0,14.0,12.0,0.0,53.85,11,36.0,94.77,3,48.0,120.74
1997-08-23,21,1997,North Melbourne Kangaroos,Hawthorn Hawks,Melbourne Cricket Ground,Home Win,0.8,0,101.0,6.0,0.0,0,67.6,6.0,28.0,15.0,12.0,1.0,53.57,7,44.0,111.32,13,32.0,89.02
1997-08-24,21,1997,Fremantle Dockers,Geelong Cats,Domain Stadium,Away Win,0.6,0,73.2,8.0,0.6,1,102.8,8.0,4.0,4.0,0.0,0.0,100.0,10,40.0,95.13,1,52.0,117.02
1997-08-24,21,1997,Richmond Tigers,Port Adelaide Power,"Melbourne Cricket Ground
",Home Win,0.4,1,76.0,7.0,0.4,0,91.6,8.0,1.0,0.0,1.0,0.0,0.0,14,32.0,78.27,9,42.0,97.32
1997-08-25,21,1997,Adelaide Crows,Collingwood Magpies,AAMI Stadium,Home Win,0.6,0,104.8,8.0,0.4,1,92.6,9.0,10.0,8.0,2.0,0.0,80.0,3,48.0,123.16,11,36.0,112.33
1997-08-29,22,1997,West Coast Eagles,Brisbane Lions,WACA,Home Win,0.8,0,92.6,6.0,0.2,0,87.8,6.0,1.0,1.0,0.0,0.0,100.0,5,48.0,109.47,8,42.0,107.66
1997-08-30,22,1997,Carlton Blues,Richmond Tigers,Princes Park,Away Win,0.4,1,78.8,7.0,0.6,2,89.6,6.0,23.0,13.0,10.0,0.0,56.52,10,40.0,96.67,13,36.0,82.81
1997-08-30,22,1997,Hawthorn Hawks,Western Bulldogs,Waverley Park,Away Win,0.0,0,63.8,7.0,0.6,3,88.6,7.0,27.0,16.0,10.0,1.0,59.26,14,32.0,87.59,3,52.0,101.01
1997-08-30,22,1997,Sydney Swans,Geelong Cats,Sydney Cricket Ground,Away Win,0.6,0,122.6,7.0,0.6,2,100.8,6.0,25.0,13.0,12.0,0.0,52.0,5,48.0,117.75,1,56.0,118.22
1997-08-30,22,1997,Melbourne Demons,Fremantle Dockers,Melbourne Cricket Ground,Home Win,0.0,0,64.0,8.0,0.4,0,67.4,6.0,4.0,1.0,3.0,0.0,25.0,16,12.0,57.79,11,40.0,93.61
1997-08-31,22,1997,Collingwood Magpies,North Melbourne Kangaroos,Melbourne Cricket Ground,Home Win,0.4,0,88.8,6.0,0.8,1,94.4,8.0,24.0,13.0,10.0,1.0,54.17,12,36.0,111.5,6,48.0,113.25
1997-08-31,22,1997,Essendon Bombers,Adelaide Crows,Princes Park,Home Win,0.4,1,79.2,8.0,0.8,1,97.0,6.0,11.0,1.0,10.0,0.0,9.09,14,32.0,91.8,3,52.0,123.16
1997-08-31,22,1997,Port Adelaide Power,St Kilda Saints,AAMI Stadium,Away Win,0.2,0,81.6,7.0,1.0,6,104.4,9.0,1.0,1.0,0.0,0.0,100.0,9,42.0,93.05,1,56.0,118.7
1997-09-06,QF,1997,Western Bulldogs,Sydney Swans,Melbourne Cricket Ground,Home Win,0.8,4,99.2,7.0,0.4,0,110.8,7.0,25.0,5.0,19.0,1.0,20.0,3,56.0,101.84,5,48.0,116.21
1997-09-07,QF,1997,North Melbourne Kangaroos,Geelong Cats,Melbourne Cricket Ground,Home Win,0.6,0,97.4,7.0,0.8,3,104.4,8.0,28.0,18.0,10.0,0.0,64.29,7,48.0,111.77,2,60.0,117.87
1997-09-07,QF,1997,St Kilda Saints,Brisbane Lions,Waverley Park,Home Win,1.0,7,109.4,7.0,0.2,0,95.2,9.0,2.0,0.0,2.0,0.0,0.0,1,60.0,119.6,8,42.0,105.22
1997-09-07,QF,1997,Adelaide Crows,West Coast Eagles,AAMI Stadium,Home Win,0.6,0,79.6,7.0,0.8,1,90.8,9.0,11.0,9.0,2.0,0.0,81.82,4,52.0,121.59,5,52.0,111.24
1997-09-13,SF,1997,North Melbourne Kangaroos,West Coast Eagles,Melbourne Cricket Ground,Home Win,0.6,1,96.6,6.0,0.6,0,87.6,6.0,18.0,14.0,4.0,0.0,77.78,5,52.0,112.34,6,52.0,108.88
1997-09-13,SF,1997,Adelaide Crows,Geelong Cats,AAMI Stadium,Home Win,0.6,1,74.0,6.0,0.6,0,84.8,6.0,10.0,10.0,0.0,0.0,100.0,3,56.0,122.62,2,60.0,116.15
1997-09-19,PF,1997,St Kilda Saints,North Melbourne Kangaroos,Melbourne Cricket Ground,Home Win,1.0,8,114.2,12.0,0.6,2,93.0,6.0,25.0,9.0,16.0,0.0,36.0,1,64.0,121.03,4,56.0,112.47
1997-09-20,PF,1997,Adelaide Crows,Western Bulldogs,Melbourne Cricket Ground,Home Win,0.6,2,76.2,7.0,1.0,5,103.0,14.0,11.0,7.0,4.0,0.0,63.64,2,60.0,122.23,4,60.0,103.4
1997-09-27,GF,1997,Adelaide Crows,St Kilda Saints,Melbourne Cricket Ground,Home Win,0.8,3,82.8,7.0,1.0,9,109.4,8.0,11.0,8.0,2.0,1.0,72.73,2,64.0,121.31,1,68.0,121.78
1998-03-27,1,1998,North Melbourne Kangaroos,West Coast Eagles,Melbourne Cricket Ground,Home Win,0.6,0,88.4,189.0,0.4,0,87.2,195.0,19.0,15.0,4.0,0.0,78.95,10,0.0,,15,0.0,
1998-03-28,1,1998,Brisbane Lions,Western Bulldogs,The Gabba,Away Win,0.0,0,84.8,202.0,0.8,0,100.8,189.0,1.0,0.0,1.0,0.0,0.0,2,0.0,,16,0.0,
1998-03-28,1,1998,Carlton Blues,Adelaide Crows,Princes Park,Home Win,0.4,0,85.0,210.0,0.8,4,98.2,182.0,11.0,2.0,9.0,0.0,18.18,3,0.0,,1,0.0,
1998-03-28,1,1998,Collingwood Magpies,Hawthorn Hawks,Melbourne Cricket Ground,Home Win,0.4,1,86.4,209.0,0.0,0,68.8,210.0,24.0,16.0,8.0,0.0,66.67,4,0.0,,8,0.0,
1998-03-28,1,1998,St Kilda Saints,Geelong Cats,Waverley Park,Home Win,0.8,0,112.8,182.0,0.6,0,84.8,196.0,25.0,10.0,15.0,0.0,40.0,13,0.0,,7,0.0,
1998-03-29,1,1998,Fremantle Dockers,Melbourne Demons,Domain Stadium,Home Win,0.2,0,69.0,211.0,0.2,1,71.4,211.0,5.0,4.0,1.0,0.0,80.0,6,0.0,,9,0.0,
1998-03-29,1,1998,Port Adelaide Power,Sydney Swans,AAMI Stadium,Away Win,0.0,0,74.0,210.0,0.2,0,93.8,204.0,1.0,0.0,1.0,0.0,0.0,11,0.0,,14,0.0,
1998-03-29,1,1998,Richmond Tigers,Essendon Bombers,Melbourne Cricket Ground,Home Win,0.8,3,98.2,211.0,0.6,2,85.2,210.0,25.0,11.0,13.0,1.0,44.0,12,0.0,,5,0.0,
1998-04-03,2,1998,West Coast Eagles,Collingwood Magpies,Domain Stadium,Home Win,0.2,0,88.0,7.0,0.6,2,93.2,6.0,19.0,6.0,12.0,1.0,31.58,2,0.0,98.06,1,4.0,146.43
1998-04-04,2,1998,Geelong Cats,Richmond Tigers,GMHBA Stadium,Home Win,0.4,0,84.0,7.0,0.8,4,95.8,6.0,27.0,16.0,11.0,0.0,59.26,7,0.0,83.49,2,4.0,115.73
1998-04-04,2,1998,Hawthorn Hawks,Port Adelaide Power,Waverley Park,Away Win,0.0,0,71.4,7.0,0.0,0,82.6,6.0,1.0,1.0,0.0,0.0,100.0,9,0.0,68.29,6,0.0,94.35
1998-04-04,2,1998,Melbourne Demons,North Melbourne Kangaroos,Melbourne Cricket Ground,Home Win,0.2,0,73.0,6.0,0.6,1,92.8,8.0,27.0,13.0,14.0,0.0,48.15,8,0.0,72.62,4,4.0,101.98
1998-04-04,2,1998,Sydney Swans,Brisbane Lions,Sydney Cricket Ground,Home Win,0.4,1,94.8,6.0,0.0,0,87.4,7.0,1.0,0.0,1.0,0.0,0.0,3,4.0,105.98,10,0.0,61.02
1998-04-05,2,1998,Western Bulldogs,Carlton Blues,Princes Park,Home Win,0.8,1,103.8,8.0,0.6,1,82.4,8.0,25.0,8.0,16.0,1.0,32.0,1,4.0,163.89,5,4.0,115.87
1998-04-05,2,1998,Essendon Bombers,St Kilda Saints,Melbourne Cricket Ground,Home Win,0.6,0,90.2,7.0,0.8,1,111.8,8.0,25.0,11.0,14.0,0.0,44.0,11,0.0,86.41,4,4.0,119.78
1998-04-05,2,1998,Adelaide Crows,Fremantle Dockers,AAMI Stadium,Home Win,0.8,0,91.2,8.0,0.4,1,76.0,7.0,3.0,2.0,1.0,0.0,66.67,12,0.0,86.3,3,4.0,137.7
1998-04-11,3,1998,Western Bulldogs,Collingwood Magpies,Princes Park,Home Win,0.8,2,114.6,6.0,0.6,0,86.2,8.0,25.0,4.0,20.0,1.0,16.0,1,8.0,165.38,9,4.0,89.5
1998-04-11,3,1998,Richmond Tigers,Hawthorn Hawks,Melbourne Cricket Ground,Home Win,0.8,0,103.4,7.0,0.0,0,71.6,7.0,26.0,16.0,10.0,0.0,61.54,7,4.0,97.34,15,0.0,64.26
1998-04-11,3,1998,Port Adelaide Power,North Melbourne Kangaroos,AAMI Stadium,Away Win,0.2,1,93.4,7.0,0.6,0,90.6,7.0,1.0,0.0,1.0,0.0,0.0,3,4.0,119.9,8,4.0,89.82
1998-04-12,3,1998,St Kilda Saints,Adelaide Crows,Waverley Park,Home Win,0.6,0,107.0,7.0,0.8,1,104.8,7.0,12.0,2.0,9.0,1.0,16.67,11,4.0,73.99,3,4.0,156.46
1998-04-12,3,1998,Sydney Swans,Geelong Cats,Sydney Cricket Ground,Home Win,0.4,2,94.8,8.0,0.4,1,83.8,8.0,26.0,14.0,12.0,0.0,53.85,2,8.0,121.03,7,4.0,100.53
1998-04-12,3,1998,Fremantle Dockers,West Coast Eagles,Domain Stadium,Away Win,0.2,0,73.8,7.0,0.4,1,97.6,9.0,6.0,3.0,3.0,0.0,50.0,12,4.0,69.3,4,4.0,136.48
1998-04-13,3,1998,Brisbane Lions,Melbourne Demons,The Gabba,Away Win,0.0,0,88.2,9.0,0.4,1,85.2,9.0,1.0,0.0,1.0,0.0,0.0,15,0.0,66.8,7,4.0,101.09
1998-04-13,3,1998,Essendon Bombers,Carlton Blues,Melbourne Cricket Ground,Home Win,0.6,1,112.0,8.0,0.4,0,77.8,8.0,31.0,13.0,17.0,1.0,41.94,4,4.0,138.27,12,4.0,77.34
1998-04-17,4,1998,Collingwood Magpies,Richmond Tigers,Melbourne Cricket Ground,Home Win,0.4,0,85.0,6.0,0.8,1,104.6,6.0,23.0,17.0,6.0,0.0,73.91,11,4.0,82.76,3,8.0,100.35
1998-04-18,4,1998,Geelong Cats,Western Bulldogs,"GMHBA Stadium
",Away Win,0.2,0,75.2,6.0,0.8,3,117.4,7.0,28.0,23.0,5.0,0.0,82.14,13,4.0,70.77,1,12.0,156.43
1998-04-18,4,1998,West Coast Eagles,Sydney Swans,WACA,Away Win,0.4,2,92.4,6.0,0.6,3,118.6,6.0,17.0,3.0,14.0,0.0,17.65,3,8.0,137.61,2,12.0,154.61
1998-04-18,4,1998,Hawthorn Hawks,St Kilda Saints,Waverley Park,Away Win,0.0,0,75.6,7.0,0.6,1,96.4,6.0,27.0,12.0,15.0,0.0,44.44,15,0.0,73.37,5,8.0,85.29
1998-04-19,4,1998,Carlton Blues,Melbourne Demons,Princes Park,Away Win,0.4,0,84.0,6.0,0.6,2,93.4,6.0,25.0,16.0,9.0,0.0,64.0,11,4.0,84.44,5,8.0,105.54
1998-04-19,4,1998,Fremantle Dockers,Essendon Bombers,Waverley Park,Home Win,0.2,0,74.4,7.0,0.8,2,115.6,6.0,4.0,1.0,3.0,0.0,25.0,14,4.0,69.88,4,8.0,125.85
1998-04-19,4,1998,North Melbourne Kangaroos,Brisbane Lions,Melbourne Cricket Ground,Home Win,0.6,1,94.4,8.0,0.0,0,85.2,6.0,2.0,0.0,2.0,0.0,0.0,6,8.0,102.03,16,0.0,72.52
1998-04-19,4,1998,Port Adelaide Power,Adelaide Crows,AAMI Stadium,Home Win,0.2,0,88.6,8.0,0.6,0,101.6,7.0,2.0,2.0,0.0,0.0,100.0,10,4.0,103.11,9,4.0,126.64
1998-04-24,5,1998,Richmond Tigers,West Coast Eagles,Melbourne Cricket Ground,Home Win,0.6,0,93.0,7.0,0.4,0,99.0,6.0,17.0,11.0,6.0,0.0,64.71,7,8.0,89.47,4,8.0,119.19
1998-04-25,5,1998,Collingwood Magpies,Essendon Bombers,Melbourne Cricket Ground,Home Win,0.6,1,103.8,8.0,0.6,0,109.6,6.0,31.0,16.0,14.0,1.0,51.61,7,8.0,97.54,5,8.0,113.2
1998-04-25,5,1998,Fremantle Dockers,North Melbourne Kangaroos,WACA,Home Win,0.4,1,80.8,6.0,0.6,2,102.2,6.0,3.0,1.0,2.0,0.0,33.33,10,8.0,81.66,3,12.0,105.54
1998-04-25,5,1998,Hawthorn Hawks,Brisbane Lions,Waverley Park,Home Win,0.0,0,91.2,7.0,0.0,0,93.0,6.0,2.0,0.0,2.0,0.0,0.0,15,0.0,79.01,16,0.0,76.73
1998-04-26,5,1998,Melbourne Demons,Port Adelaide Power,Melbourne Cricket Ground,Home Win,0.8,3,95.4,7.0,0.4,1,91.0,7.0,1.0,1.0,0.0,0.0,100.0,4,12.0,104.99,8,8.0,105.1
1998-04-26,5,1998,St Kilda Saints,Carlton Blues,Waverley Park,Home Win,0.6,2,101.4,8.0,0.2,0,82.8,7.0,25.0,9.0,16.0,0.0,36.0,5,12.0,90.97,13,4.0,86.9
1998-04-26,5,1998,Sydney Swans,Western Bulldogs,Sydney Cricket Ground,Home Win,0.8,4,124.2,8.0,0.8,4,112.4,8.0,26.0,20.0,5.0,1.0,76.92,2,16.0,145.14,1,16.0,147.19
1998-04-26,5,1998,Adelaide Crows,Geelong Cats,AAMI Stadium,Home Win,0.4,0,95.8,7.0,0.2,0,78.8,8.0,11.0,11.0,0.0,0.0,100.0,12,4.0,117.22,14,4.0,73.59
1998-05-01,6,1998,Brisbane Lions,Richmond Tigers,The Gabba,Home Win,0.0,0,91.8,6.0,0.6,1,92.0,7.0,1.0,1.0,0.0,0.0,100.0,16,0.0,74.76,5,12.0,94.07
1998-05-02,6,1998,Western Bulldogs,Essendon Bombers,Princes Park,Home Win,0.8,0,110.8,6.0,0.4,0,106.8,7.0,25.0,12.0,13.0,0.0,48.0,2,16.0,132.22,10,8.0,106.37
